DATE_DT,DATE_CODE,DAY_CODE,DATE_DESC,DAY_DESC,WEEK_CODE,WEEK_DESC,MONTH_CODE,MONTH_DESC,YEAR_CODE,QUARTER_CODE,HALF_CODE
2013-05-31,20130531,31,31 May 2013,Friday   ,201322,22,201305,May      ,2013,20132,20131
2013-06-01,20130601,1,01 June 2013,Saturday ,201322,22,201306,June     ,2013,20132,20131
2013-06-02,20130602,2,02 June 2013,Sunday   ,201322,22,201306,June     ,2013,20132,20131
2013-06-03,20130603,3,03 June 2013,Monday   ,201323,23,201306,June     ,2013,20132,20131
2013-06-04,20130604,4,04 June 2013,Tuesday  ,201323,23,201306,June     ,2013,20132,20131
2013-06-05,20130605,5,05 June 2013,Wednesday,201323,23,201306,June     ,2013,20132,20131
2013-06-06,20130606,6,06 June 2013,Thursday ,201323,23,201306,June     ,2013,20132,20131
2013-06-07,20130607,7,07 June 2013,Friday   ,201323,23,201306,June     ,2013,20132,20131
2013-06-08,20130608,8,08 June 2013,Saturday ,201323,23,201306,June     ,2013,20132,20131
2013-06-09,20130609,9,09 June 2013,Sunday   ,201323,23,201306,June     ,2013,20132,20131
2013-06-10,20130610,10,10 June 2013,Monday   ,201324,24,201306,June     ,2013,20132,20131
2013-06-11,20130611,11,11 June 2013,Tuesday  ,201324,24,201306,June     ,2013,20132,20131
2013-06-12,20130612,12,12 June 2013,Wednesday,201324,24,201306,June     ,2013,20132,20131
2013-06-13,20130613,13,13 June 2013,Thursday ,201324,24,201306,June     ,2013,20132,20131
2013-06-14,20130614,14,14 June 2013,Friday   ,201324,24,201306,June     ,2013,20132,20131
2013-06-15,20130615,15,15 June 2013,Saturday ,201324,24,201306,June     ,2013,20132,20131
2013-06-16,20130616,16,16 June 2013,Sunday   ,201324,24,201306,June     ,2013,20132,20131
2013-06-17,20130617,17,17 June 2013,Monday   ,201325,25,201306,June     ,2013,20132,20131
2013-06-18,20130618,18,18 June 2013,Tuesday  ,201325,25,201306,June     ,2013,20132,20131
2013-06-19,20130619,19,19 June 2013,Wednesday,201325,25,201306,June     ,2013,20132,20131
2013-06-20,20130620,20,20 June 2013,Thursday ,201325,25,201306,June     ,2013,20132,20131
2013-06-21,20130621,21,21 June 2013,Friday   ,201325,25,201306,June     ,2013,20132,20131
2013-06-22,20130622,22,22 June 2013,Saturday ,201325,25,201306,June     ,2013,20132,20131
2013-06-23,20130623,23,23 June 2013,Sunday   ,201325,25,201306,June     ,2013,20132,20131
2013-06-24,20130624,24,24 June 2013,Monday   ,201326,26,201306,June     ,2013,20132,20131
2013-06-25,20130625,25,25 June 2013,Tuesday  ,201326,26,201306,June     ,2013,20132,20131
2013-06-26,20130626,26,26 June 2013,Wednesday,201326,26,201306,June     ,2013,20132,20131
2013-06-27,20130627,27,27 June 2013,Thursday ,201326,26,201306,June     ,2013,20132,20131
2013-06-28,20130628,28,28 June 2013,Friday   ,201326,26,201306,June     ,2013,20132,20131
2013-06-29,20130629,29,29 June 2013,Saturday ,201326,26,201306,June     ,2013,20132,20131
2013-06-30,20130630,30,30 June 2013,Sunday   ,201326,26,201306,June     ,2013,20132,20131
2013-07-01,20130701,1,01 July 2013,Monday   ,201327,27,201307,July     ,2013,20133,20132
2013-07-02,20130702,2,02 July 2013,Tuesday  ,201327,27,201307,July     ,2013,20133,20132
2013-07-03,20130703,3,03 July 2013,Wednesday,201327,27,201307,July     ,2013,20133,20132
2013-07-04,20130704,4,04 July 2013,Thursday ,201327,27,201307,July     ,2013,20133,20132
2013-07-05,20130705,5,05 July 2013,Friday   ,201327,27,201307,July     ,2013,20133,20132
2013-07-06,20130706,6,06 July 2013,Saturday ,201327,27,201307,July     ,2013,20133,20132
2013-07-07,20130707,7,07 July 2013,Sunday   ,201327,27,201307,July     ,2013,20133,20132
2013-07-08,20130708,8,08 July 2013,Monday   ,201328,28,201307,July     ,2013,20133,20132
2013-07-09,20130709,9,09 July 2013,Tuesday  ,201328,28,201307,July     ,2013,20133,20132
2013-07-10,20130710,10,10 July 2013,Wednesday,201328,28,201307,July     ,2013,20133,20132
2013-07-11,20130711,11,11 July 2013,Thursday ,201328,28,201307,July     ,2013,20133,20132
2013-07-12,20130712,12,12 July 2013,Friday   ,201328,28,201307,July     ,2013,20133,20132
2013-07-13,20130713,13,13 July 2013,Saturday ,201328,28,201307,July     ,2013,20133,20132
2013-07-14,20130714,14,14 July 2013,Sunday   ,201328,28,201307,July     ,2013,20133,20132
2013-07-15,20130715,15,15 July 2013,Monday   ,201329,29,201307,July     ,2013,20133,20132
2013-07-16,20130716,16,16 July 2013,Tuesday  ,201329,29,201307,July     ,2013,20133,20132
2013-07-17,20130717,17,17 July 2013,Wednesday,201329,29,201307,July     ,2013,20133,20132
2013-07-18,20130718,18,18 July 2013,Thursday ,201329,29,201307,July     ,2013,20133,20132
2013-07-19,20130719,19,19 July 2013,Friday   ,201329,29,201307,July     ,2013,20133,20132
2013-07-20,20130720,20,20 July 2013,Saturday ,201329,29,201307,July     ,2013,20133,20132
2013-07-21,20130721,21,21 July 2013,Sunday   ,201329,29,201307,July     ,2013,20133,20132
2013-07-22,20130722,22,22 July 2013,Monday   ,201330,30,201307,July     ,2013,20133,20132
2013-07-23,20130723,23,23 July 2013,Tuesday  ,201330,30,201307,July     ,2013,20133,20132
2013-07-24,20130724,24,24 July 2013,Wednesday,201330,30,201307,July     ,2013,20133,20132
2013-07-25,20130725,25,25 July 2013,Thursday ,201330,30,201307,July     ,2013,20133,20132
2013-07-26,20130726,26,26 July 2013,Friday   ,201330,30,201307,July     ,2013,20133,20132
2013-07-27,20130727,27,27 July 2013,Saturday ,201330,30,201307,July     ,2013,20133,20132
2013-07-28,20130728,28,28 July 2013,Sunday   ,201330,30,201307,July     ,2013,20133,20132
2013-07-29,20130729,29,29 July 2013,Monday   ,201331,31,201307,July     ,2013,20133,20132
2013-07-30,20130730,30,30 July 2013,Tuesday  ,201331,31,201307,July     ,2013,20133,20132
2013-07-31,20130731,31,31 July 2013,Wednesday,201331,31,201307,July     ,2013,20133,20132
2013-08-01,20130801,1,01 August 2013,Thursday ,201331,31,201308,August   ,2013,20133,20132
2013-08-02,20130802,2,02 August 2013,Friday   ,201331,31,201308,August   ,2013,20133,20132
2013-08-03,20130803,3,03 August 2013,Saturday ,201331,31,201308,August   ,2013,20133,20132
2013-08-04,20130804,4,04 August 2013,Sunday   ,201331,31,201308,August   ,2013,20133,20132
2013-08-05,20130805,5,05 August 2013,Monday   ,201332,32,201308,August   ,2013,20133,20132
2013-08-06,20130806,6,06 August 2013,Tuesday  ,201332,32,201308,August   ,2013,20133,20132
2013-08-07,20130807,7,07 August 2013,Wednesday,201332,32,201308,August   ,2013,20133,20132
2013-08-08,20130808,8,08 August 2013,Thursday ,201332,32,201308,August   ,2013,20133,20132
2013-08-09,20130809,9,09 August 2013,Friday   ,201332,32,201308,August   ,2013,20133,20132
2013-08-10,20130810,10,10 August 2013,Saturday ,201332,32,201308,August   ,2013,20133,20132
2013-08-11,20130811,11,11 August 2013,Sunday   ,201332,32,201308,August   ,2013,20133,20132
2013-08-12,20130812,12,12 August 2013,Monday   ,201333,33,201308,August   ,2013,20133,20132
2013-08-13,20130813,13,13 August 2013,Tuesday  ,201333,33,201308,August   ,2013,20133,20132
2013-08-14,20130814,14,14 August 2013,Wednesday,201333,33,201308,August   ,2013,20133,20132
2013-08-15,20130815,15,15 August 2013,Thursday ,201333,33,201308,August   ,2013,20133,20132
2013-08-16,20130816,16,16 August 2013,Friday   ,201333,33,201308,August   ,2013,20133,20132
2013-08-17,20130817,17,17 August 2013,Saturday ,201333,33,201308,August   ,2013,20133,20132
2013-08-18,20130818,18,18 August 2013,Sunday   ,201333,33,201308,August   ,2013,20133,20132
2013-08-19,20130819,19,19 August 2013,Monday   ,201334,34,201308,August   ,2013,20133,20132
2013-08-20,20130820,20,20 August 2013,Tuesday  ,201334,34,201308,August   ,2013,20133,20132
2013-08-21,20130821,21,21 August 2013,Wednesday,201334,34,201308,August   ,2013,20133,20132
2013-08-22,20130822,22,22 August 2013,Thursday ,201334,34,201308,August   ,2013,20133,20132
2013-08-23,20130823,23,23 August 2013,Friday   ,201334,34,201308,August   ,2013,20133,20132
2013-08-24,20130824,24,24 August 2013,Saturday ,201334,34,201308,August   ,2013,20133,20132
2013-08-25,20130825,25,25 August 2013,Sunday   ,201334,34,201308,August   ,2013,20133,20132
2013-08-26,20130826,26,26 August 2013,Monday   ,201335,35,201308,August   ,2013,20133,20132
2013-08-27,20130827,27,27 August 2013,Tuesday  ,201335,35,201308,August   ,2013,20133,20132
2013-08-28,20130828,28,28 August 2013,Wednesday,201335,35,201308,August   ,2013,20133,20132
2013-08-29,20130829,29,29 August 2013,Thursday ,201335,35,201308,August   ,2013,20133,20132
2013-08-30,20130830,30,30 August 2013,Friday   ,201335,35,201308,August   ,2013,20133,20132
2013-08-31,20130831,31,31 August 2013,Saturday ,201335,35,201308,August   ,2013,20133,20132
2013-09-01,20130901,1,01 September 2013,Sunday   ,201335,35,201309,September,2013,20133,20132
2013-09-02,20130902,2,02 September 2013,Monday   ,201336,36,201309,September,2013,20133,20132
2013-09-03,20130903,3,03 September 2013,Tuesday  ,201336,36,201309,September,2013,20133,20132
2013-09-04,20130904,4,04 September 2013,Wednesday,201336,36,201309,September,2013,20133,20132
2013-09-05,20130905,5,05 September 2013,Thursday ,201336,36,201309,September,2013,20133,20132
2013-09-06,20130906,6,06 September 2013,Friday   ,201336,36,201309,September,2013,20133,20132
2013-09-07,20130907,7,07 September 2013,Saturday ,201336,36,201309,September,2013,20133,20132
2013-09-08,20130908,8,08 September 2013,Sunday   ,201336,36,201309,September,2013,20133,20132
2013-09-09,20130909,9,09 September 2013,Monday   ,201337,37,201309,September,2013,20133,20132
2013-09-10,20130910,10,10 September 2013,Tuesday  ,201337,37,201309,September,2013,20133,20132
2013-09-11,20130911,11,11 September 2013,Wednesday,201337,37,201309,September,2013,20133,20132
2013-09-12,20130912,12,12 September 2013,Thursday ,201337,37,201309,September,2013,20133,20132
2013-09-13,20130913,13,13 September 2013,Friday   ,201337,37,201309,September,2013,20133,20132
2013-09-14,20130914,14,14 September 2013,Saturday ,201337,37,201309,September,2013,20133,20132
2013-09-15,20130915,15,15 September 2013,Sunday   ,201337,37,201309,September,2013,20133,20132
2013-09-16,20130916,16,16 September 2013,Monday   ,201338,38,201309,September,2013,20133,20132
2013-09-17,20130917,17,17 September 2013,Tuesday  ,201338,38,201309,September,2013,20133,20132
2013-09-18,20130918,18,18 September 2013,Wednesday,201338,38,201309,September,2013,20133,20132
2013-09-19,20130919,19,19 September 2013,Thursday ,201338,38,201309,September,2013,20133,20132
2013-09-20,20130920,20,20 September 2013,Friday   ,201338,38,201309,September,2013,20133,20132
2013-09-21,20130921,21,21 September 2013,Saturday ,201338,38,201309,September,2013,20133,20132
2013-09-22,20130922,22,22 September 2013,Sunday   ,201338,38,201309,September,2013,20133,20132
2013-09-23,20130923,23,23 September 2013,Monday   ,201339,39,201309,September,2013,20133,20132
2013-09-24,20130924,24,24 September 2013,Tuesday  ,201339,39,201309,September,2013,20133,20132
2013-09-25,20130925,25,25 September 2013,Wednesday,201339,39,201309,September,2013,20133,20132
2013-09-26,20130926,26,26 September 2013,Thursday ,201339,39,201309,September,2013,20133,20132
2013-09-27,20130927,27,27 September 2013,Friday   ,201339,39,201309,September,2013,20133,20132
2013-09-28,20130928,28,28 September 2013,Saturday ,201339,39,201309,September,2013,20133,20132
2013-09-29,20130929,29,29 September 2013,Sunday   ,201339,39,201309,September,2013,20133,20132
2013-09-30,20130930,30,30 September 2013,Monday   ,201340,40,201309,September,2013,20133,20132
2013-10-01,20131001,1,01 October 2013,Tuesday  ,201340,40,201310,October  ,2013,20134,20132
2013-10-02,20131002,2,02 October 2013,Wednesday,201340,40,201310,October  ,2013,20134,20132
2013-10-03,20131003,3,03 October 2013,Thursday ,201340,40,201310,October  ,2013,20134,20132
2013-10-04,20131004,4,04 October 2013,Friday   ,201340,40,201310,October  ,2013,20134,20132
2013-10-05,20131005,5,05 October 2013,Saturday ,201340,40,201310,October  ,2013,20134,20132
2013-10-06,20131006,6,06 October 2013,Sunday   ,201340,40,201310,October  ,2013,20134,20132
2013-10-07,20131007,7,07 October 2013,Monday   ,201341,41,201310,October  ,2013,20134,20132
2013-10-08,20131008,8,08 October 2013,Tuesday  ,201341,41,201310,October  ,2013,20134,20132
2013-10-09,20131009,9,09 October 2013,Wednesday,201341,41,201310,October  ,2013,20134,20132
2013-10-10,20131010,10,10 October 2013,Thursday ,201341,41,201310,October  ,2013,20134,20132
2013-10-11,20131011,11,11 October 2013,Friday   ,201341,41,201310,October  ,2013,20134,20132
2013-10-12,20131012,12,12 October 2013,Saturday ,201341,41,201310,October  ,2013,20134,20132
2013-10-13,20131013,13,13 October 2013,Sunday   ,201341,41,201310,October  ,2013,20134,20132
2013-10-14,20131014,14,14 October 2013,Monday   ,201342,42,201310,October  ,2013,20134,20132
2013-10-15,20131015,15,15 October 2013,Tuesday  ,201342,42,201310,October  ,2013,20134,20132
2013-10-16,20131016,16,16 October 2013,Wednesday,201342,42,201310,October  ,2013,20134,20132
2013-10-17,20131017,17,17 October 2013,Thursday ,201342,42,201310,October  ,2013,20134,20132
2013-10-18,20131018,18,18 October 2013,Friday   ,201342,42,201310,October  ,2013,20134,20132
2013-10-19,20131019,19,19 October 2013,Saturday ,201342,42,201310,October  ,2013,20134,20132
2013-10-20,20131020,20,20 October 2013,Sunday   ,201342,42,201310,October  ,2013,20134,20132
2013-10-21,20131021,21,21 October 2013,Monday   ,201343,43,201310,October  ,2013,20134,20132
2013-10-22,20131022,22,22 October 2013,Tuesday  ,201343,43,201310,October  ,2013,20134,20132
2013-10-23,20131023,23,23 October 2013,Wednesday,201343,43,201310,October  ,2013,20134,20132
2013-10-24,20131024,24,24 October 2013,Thursday ,201343,43,201310,October  ,2013,20134,20132
2013-10-25,20131025,25,25 October 2013,Friday   ,201343,43,201310,October  ,2013,20134,20132
2013-10-26,20131026,26,26 October 2013,Saturday ,201343,43,201310,October  ,2013,20134,20132
2013-10-27,20131027,27,27 October 2013,Sunday   ,201343,43,201310,October  ,2013,20134,20132
2013-10-28,20131028,28,28 October 2013,Monday   ,201344,44,201310,October  ,2013,20134,20132
2013-10-29,20131029,29,29 October 2013,Tuesday  ,201344,44,201310,October  ,2013,20134,20132
2013-10-30,20131030,30,30 October 2013,Wednesday,201344,44,201310,October  ,2013,20134,20132
2013-10-31,20131031,31,31 October 2013,Thursday ,201344,44,201310,October  ,2013,20134,20132
2013-11-01,20131101,1,01 November 2013,Friday   ,201344,44,201311,November ,2013,20134,20132
2013-11-02,20131102,2,02 November 2013,Saturday ,201344,44,201311,November ,2013,20134,20132
2013-11-03,20131103,3,03 November 2013,Sunday   ,201344,44,201311,November ,2013,20134,20132
2013-11-04,20131104,4,04 November 2013,Monday   ,201345,45,201311,November ,2013,20134,20132
2013-11-05,20131105,5,05 November 2013,Tuesday  ,201345,45,201311,November ,2013,20134,20132
2013-11-06,20131106,6,06 November 2013,Wednesday,201345,45,201311,November ,2013,20134,20132
2013-11-07,20131107,7,07 November 2013,Thursday ,201345,45,201311,November ,2013,20134,20132
2013-11-08,20131108,8,08 November 2013,Friday   ,201345,45,201311,November ,2013,20134,20132
2013-11-09,20131109,9,09 November 2013,Saturday ,201345,45,201311,November ,2013,20134,20132
2013-11-10,20131110,10,10 November 2013,Sunday   ,201345,45,201311,November ,2013,20134,20132
2013-11-11,20131111,11,11 November 2013,Monday   ,201346,46,201311,November ,2013,20134,20132
2013-11-12,20131112,12,12 November 2013,Tuesday  ,201346,46,201311,November ,2013,20134,20132
2013-11-13,20131113,13,13 November 2013,Wednesday,201346,46,201311,November ,2013,20134,20132
2013-11-14,20131114,14,14 November 2013,Thursday ,201346,46,201311,November ,2013,20134,20132
2013-11-15,20131115,15,15 November 2013,Friday   ,201346,46,201311,November ,2013,20134,20132
2013-11-16,20131116,16,16 November 2013,Saturday ,201346,46,201311,November ,2013,20134,20132
2013-11-17,20131117,17,17 November 2013,Sunday   ,201346,46,201311,November ,2013,20134,20132
2013-11-18,20131118,18,18 November 2013,Monday   ,201347,47,201311,November ,2013,20134,20132
2013-11-19,20131119,19,19 November 2013,Tuesday  ,201347,47,201311,November ,2013,20134,20132
2013-11-20,20131120,20,20 November 2013,Wednesday,201347,47,201311,November ,2013,20134,20132
2013-11-21,20131121,21,21 November 2013,Thursday ,201347,47,201311,November ,2013,20134,20132
2013-11-22,20131122,22,22 November 2013,Friday   ,201347,47,201311,November ,2013,20134,20132
2013-11-23,20131123,23,23 November 2013,Saturday ,201347,47,201311,November ,2013,20134,20132
2013-11-24,20131124,24,24 November 2013,Sunday   ,201347,47,201311,November ,2013,20134,20132
2013-11-25,20131125,25,25 November 2013,Monday   ,201348,48,201311,November ,2013,20134,20132
2013-11-26,20131126,26,26 November 2013,Tuesday  ,201348,48,201311,November ,2013,20134,20132
2013-11-27,20131127,27,27 November 2013,Wednesday,201348,48,201311,November ,2013,20134,20132
2013-11-28,20131128,28,28 November 2013,Thursday ,201348,48,201311,November ,2013,20134,20132
2013-11-29,20131129,29,29 November 2013,Friday   ,201348,48,201311,November ,2013,20134,20132
2013-11-30,20131130,30,30 November 2013,Saturday ,201348,48,201311,November ,2013,20134,20132
2013-12-08,20131208,8,08 December 2013,Sunday   ,201349,49,201312,December ,2013,20134,20132
2013-12-09,20131209,9,09 December 2013,Monday   ,201350,50,201312,December ,2013,20134,20132
2013-12-10,20131210,10,10 December 2013,Tuesday  ,201350,50,201312,December ,2013,20134,20132
2013-12-11,20131211,11,11 December 2013,Wednesday,201350,50,201312,December ,2013,20134,20132
2013-12-12,20131212,12,12 December 2013,Thursday ,201350,50,201312,December ,2013,20134,20132
2013-12-13,20131213,13,13 December 2013,Friday   ,201350,50,201312,December ,2013,20134,20132
2013-12-14,20131214,14,14 December 2013,Saturday ,201350,50,201312,December ,2013,20134,20132
2013-12-15,20131215,15,15 December 2013,Sunday   ,201350,50,201312,December ,2013,20134,20132
2013-12-16,20131216,16,16 December 2013,Monday   ,201351,51,201312,December ,2013,20134,20132
2013-12-17,20131217,17,17 December 2013,Tuesday  ,201351,51,201312,December ,2013,20134,20132
2013-12-18,20131218,18,18 December 2013,Wednesday,201351,51,201312,December ,2013,20134,20132
2013-12-19,20131219,19,19 December 2013,Thursday ,201351,51,201312,December ,2013,20134,20132
2013-12-20,20131220,20,20 December 2013,Friday   ,201351,51,201312,December ,2013,20134,20132
2013-12-21,20131221,21,21 December 2013,Saturday ,201351,51,201312,December ,2013,20134,20132
2013-12-22,20131222,22,22 December 2013,Sunday   ,201351,51,201312,December ,2013,20134,20132
2013-12-23,20131223,23,23 December 2013,Monday   ,201352,52,201312,December ,2013,20134,20132
2013-12-24,20131224,24,24 December 2013,Tuesday  ,201352,52,201312,December ,2013,20134,20132
2013-12-25,20131225,25,25 December 2013,Wednesday,201352,52,201312,December ,2013,20134,20132
2013-12-26,20131226,26,26 December 2013,Thursday ,201352,52,201312,December ,2013,20134,20132
2013-12-27,20131227,27,27 December 2013,Friday   ,201352,52,201312,December ,2013,20134,20132
2013-12-28,20131228,28,28 December 2013,Saturday ,201352,52,201312,December ,2013,20134,20132
2013-12-29,20131229,29,29 December 2013,Sunday   ,201352,52,201312,December ,2013,20134,20132
2013-12-30,20131230,30,30 December 2013,Monday   ,201301,1,201312,December ,2013,20134,20132
2013-12-31,20131231,31,31 December 2013,Tuesday  ,201301,1,201312,December ,2013,20134,20132
2013-12-01,20131201,1,01 December 2013,Sunday   ,201348,48,201312,December ,2013,20134,20132
2013-12-02,20131202,2,02 December 2013,Monday   ,201349,49,201312,December ,2013,20134,20132
2013-12-03,20131203,3,03 December 2013,Tuesday  ,201349,49,201312,December ,2013,20134,20132
2013-12-04,20131204,4,04 December 2013,Wednesday,201349,49,201312,December ,2013,20134,20132
2013-12-05,20131205,5,05 December 2013,Thursday ,201349,49,201312,December ,2013,20134,20132
2013-12-06,20131206,6,06 December 2013,Friday   ,201349,49,201312,December ,2013,20134,20132
2013-12-07,20131207,7,07 December 2013,Saturday ,201349,49,201312,December ,2013,20134,20132
2014-01-01,20140101,1,01 January 2014,Wednesday,201401,1,201401,January  ,2014,20141,20141
2014-01-02,20140102,2,02 January 2014,Thursday ,201401,1,201401,January  ,2014,20141,20141
2014-01-03,20140103,3,03 January 2014,Friday   ,201401,1,201401,January  ,2014,20141,20141
2014-01-04,20140104,4,04 January 2014,Saturday ,201401,1,201401,January  ,2014,20141,20141
2014-01-05,20140105,5,05 January 2014,Sunday   ,201401,1,201401,January  ,2014,20141,20141
2014-01-06,20140106,6,06 January 2014,Monday   ,201402,2,201401,January  ,2014,20141,20141
2014-01-07,20140107,7,07 January 2014,Tuesday  ,201402,2,201401,January  ,2014,20141,20141
2014-01-08,20140108,8,08 January 2014,Wednesday,201402,2,201401,January  ,2014,20141,20141
2014-01-09,20140109,9,09 January 2014,Thursday ,201402,2,201401,January  ,2014,20141,20141
2014-01-10,20140110,10,10 January 2014,Friday   ,201402,2,201401,January  ,2014,20141,20141
2014-01-11,20140111,11,11 January 2014,Saturday ,201402,2,201401,January  ,2014,20141,20141
2014-01-12,20140112,12,12 January 2014,Sunday   ,201402,2,201401,January  ,2014,20141,20141
2014-01-13,20140113,13,13 January 2014,Monday   ,201403,3,201401,January  ,2014,20141,20141
2014-01-14,20140114,14,14 January 2014,Tuesday  ,201403,3,201401,January  ,2014,20141,20141
2014-01-15,20140115,15,15 January 2014,Wednesday,201403,3,201401,January  ,2014,20141,20141
2014-01-16,20140116,16,16 January 2014,Thursday ,201403,3,201401,January  ,2014,20141,20141
2014-01-17,20140117,17,17 January 2014,Friday   ,201403,3,201401,January  ,2014,20141,20141
2014-01-18,20140118,18,18 January 2014,Saturday ,201403,3,201401,January  ,2014,20141,20141
2014-01-19,20140119,19,19 January 2014,Sunday   ,201403,3,201401,January  ,2014,20141,20141
2014-01-20,20140120,20,20 January 2014,Monday   ,201404,4,201401,January  ,2014,20141,20141
2014-01-21,20140121,21,21 January 2014,Tuesday  ,201404,4,201401,January  ,2014,20141,20141
2014-01-22,20140122,22,22 January 2014,Wednesday,201404,4,201401,January  ,2014,20141,20141
2014-01-23,20140123,23,23 January 2014,Thursday ,201404,4,201401,January  ,2014,20141,20141
2014-01-24,20140124,24,24 January 2014,Friday   ,201404,4,201401,January  ,2014,20141,20141
2014-01-25,20140125,25,25 January 2014,Saturday ,201404,4,201401,January  ,2014,20141,20141
2014-01-26,20140126,26,26 January 2014,Sunday   ,201404,4,201401,January  ,2014,20141,20141
2014-01-27,20140127,27,27 January 2014,Monday   ,201405,5,201401,January  ,2014,20141,20141
2014-01-28,20140128,28,28 January 2014,Tuesday  ,201405,5,201401,January  ,2014,20141,20141
2014-01-29,20140129,29,29 January 2014,Wednesday,201405,5,201401,January  ,2014,20141,20141
2014-01-30,20140130,30,30 January 2014,Thursday ,201405,5,201401,January  ,2014,20141,20141
2014-01-31,20140131,31,31 January 2014,Friday   ,201405,5,201401,January  ,2014,20141,20141
2014-02-01,20140201,1,01 February 2014,Saturday ,201405,5,201402,February ,2014,20141,20141
2014-02-02,20140202,2,02 February 2014,Sunday   ,201405,5,201402,February ,2014,20141,20141
2014-02-03,20140203,3,03 February 2014,Monday   ,201406,6,201402,February ,2014,20141,20141
2014-02-04,20140204,4,04 February 2014,Tuesday  ,201406,6,201402,February ,2014,20141,20141
2014-02-05,20140205,5,05 February 2014,Wednesday,201406,6,201402,February ,2014,20141,20141
2014-02-06,20140206,6,06 February 2014,Thursday ,201406,6,201402,February ,2014,20141,20141
2014-02-07,20140207,7,07 February 2014,Friday   ,201406,6,201402,February ,2014,20141,20141
2014-02-08,20140208,8,08 February 2014,Saturday ,201406,6,201402,February ,2014,20141,20141
2014-02-09,20140209,9,09 February 2014,Sunday   ,201406,6,201402,February ,2014,20141,20141
2014-02-10,20140210,10,10 February 2014,Monday   ,201407,7,201402,February ,2014,20141,20141
2014-02-11,20140211,11,11 February 2014,Tuesday  ,201407,7,201402,February ,2014,20141,20141
2014-02-12,20140212,12,12 February 2014,Wednesday,201407,7,201402,February ,2014,20141,20141
2014-02-13,20140213,13,13 February 2014,Thursday ,201407,7,201402,February ,2014,20141,20141
2014-02-14,20140214,14,14 February 2014,Friday   ,201407,7,201402,February ,2014,20141,20141
2014-02-15,20140215,15,15 February 2014,Saturday ,201407,7,201402,February ,2014,20141,20141
2014-02-16,20140216,16,16 February 2014,Sunday   ,201407,7,201402,February ,2014,20141,20141
2014-02-17,20140217,17,17 February 2014,Monday   ,201408,8,201402,February ,2014,20141,20141
2014-02-18,20140218,18,18 February 2014,Tuesday  ,201408,8,201402,February ,2014,20141,20141
2014-02-19,20140219,19,19 February 2014,Wednesday,201408,8,201402,February ,2014,20141,20141
2014-02-20,20140220,20,20 February 2014,Thursday ,201408,8,201402,February ,2014,20141,20141
2014-02-21,20140221,21,21 February 2014,Friday   ,201408,8,201402,February ,2014,20141,20141
2014-02-22,20140222,22,22 February 2014,Saturday ,201408,8,201402,February ,2014,20141,20141
2014-02-23,20140223,23,23 February 2014,Sunday   ,201408,8,201402,February ,2014,20141,20141
2014-02-24,20140224,24,24 February 2014,Monday   ,201409,9,201402,February ,2014,20141,20141
2014-02-25,20140225,25,25 February 2014,Tuesday  ,201409,9,201402,February ,2014,20141,20141
2014-02-26,20140226,26,26 February 2014,Wednesday,201409,9,201402,February ,2014,20141,20141
2014-02-27,20140227,27,27 February 2014,Thursday ,201409,9,201402,February ,2014,20141,20141
2014-02-28,20140228,28,28 February 2014,Friday   ,201409,9,201402,February ,2014,20141,20141
2014-03-04,20140304,4,04 March 2014,Tuesday  ,201410,10,201403,March    ,2014,20141,20141
2014-03-05,20140305,5,05 March 2014,Wednesday,201410,10,201403,March    ,2014,20141,20141
2014-03-06,20140306,6,06 March 2014,Thursday ,201410,10,201403,March    ,2014,20141,20141
2014-03-07,20140307,7,07 March 2014,Friday   ,201410,10,201403,March    ,2014,20141,20141
2014-03-08,20140308,8,08 March 2014,Saturday ,201410,10,201403,March    ,2014,20141,20141
2014-03-09,20140309,9,09 March 2014,Sunday   ,201410,10,201403,March    ,2014,20141,20141
2014-03-10,20140310,10,10 March 2014,Monday   ,201411,11,201403,March    ,2014,20141,20141
2014-03-11,20140311,11,11 March 2014,Tuesday  ,201411,11,201403,March    ,2014,20141,20141
2014-03-12,20140312,12,12 March 2014,Wednesday,201411,11,201403,March    ,2014,20141,20141
2014-03-13,20140313,13,13 March 2014,Thursday ,201411,11,201403,March    ,2014,20141,20141
2014-03-14,20140314,14,14 March 2014,Friday   ,201411,11,201403,March    ,2014,20141,20141
2014-03-15,20140315,15,15 March 2014,Saturday ,201411,11,201403,March    ,2014,20141,20141
2014-03-16,20140316,16,16 March 2014,Sunday   ,201411,11,201403,March    ,2014,20141,20141
2014-03-17,20140317,17,17 March 2014,Monday   ,201412,12,201403,March    ,2014,20141,20141
2014-03-18,20140318,18,18 March 2014,Tuesday  ,201412,12,201403,March    ,2014,20141,20141
2014-03-19,20140319,19,19 March 2014,Wednesday,201412,12,201403,March    ,2014,20141,20141
2014-03-20,20140320,20,20 March 2014,Thursday ,201412,12,201403,March    ,2014,20141,20141
2014-03-21,20140321,21,21 March 2014,Friday   ,201412,12,201403,March    ,2014,20141,20141
2014-03-22,20140322,22,22 March 2014,Saturday ,201412,12,201403,March    ,2014,20141,20141
2014-03-23,20140323,23,23 March 2014,Sunday   ,201412,12,201403,March    ,2014,20141,20141
2014-03-24,20140324,24,24 March 2014,Monday   ,201413,13,201403,March    ,2014,20141,20141
2014-03-25,20140325,25,25 March 2014,Tuesday  ,201413,13,201403,March    ,2014,20141,20141
